Fecha,IdProducto,Pais,Canal,SegmentoCliente,Cantidad,PrecioUnitario,DescuentoPorc
2025-09-26,2,Estados Unidos,Tienda,Consumer,3,1117.69,0.05
2025-02-12,4,Peru,Online,Consumer,19,687.03,0.1
2025-09-25,3,Japon,Online,Consumer,7,250.57,0.1
2025-04-16,2,Estados Unidos,Tienda,Consumer,3,1242.44,0.05
2025-11-16,1,Mexico,Online,Consumer,18,1099.49,0.0
2025-04-01,2,Japon,Tienda,Consumer,13,1018.32,0.03
2025-03-09,2,Alemania,Online,Consumer,15,1475.21,0.05
2025-04-05,1,India,Online,Consumer,20,821.81,0.2
2025-10-28,2,Chile,Tienda,Consumer,10,1062.56,0.1
2025-01-27,3,Espana,Tienda,SMB,14,371.42,0.03
2025-12-14,3,Mexico,Tienda,Consumer,16,315.99,0.05
2025-12-14,3,Mexico,Online,SMB,5,396.35,0.05
2025-07-19,2,India,Online,Consumer,8,1276.78,0.15
2025-07-26,4,Espana,Tienda,Consumer,5,600.12,0.0
2025-03-14,4,Mexico,Online,SMB,9,839.05,0.2
2025-12-23,2,India,Tienda,Enterprise,13,1106.27,0.0
2025-11-07,3,Espana,Tienda,Consumer,4,349.77,0.0
2025-09-11,2,Alemania,Tienda,Consumer,19,1024.38,0.1
2025-12-01,4,Japon,Online,Enterprise,1,870.25,0.1
2025-03-26,3,Chile,Tienda,Enterprise,15,261.26,0.05
2025-03-11,4,Peru,Online,Consumer,17,620.06,0.05
2025-03-11,1,Chile,Tienda,Consumer,12,1030.68,0.03
2025-07-16,2,Alemania,Tienda,Consumer,10,1243.67,0.05
2025-07-10,3,Espana,Tienda,Consumer,9,216.14,0.03
2025-10-29,4,Japon,Tienda,Consumer,9,824.5,0.03
2025-10-23,4,India,Tienda,Consumer,8,736.99,0.05
2025-05-07,4,Espana,Online,Consumer,8,553.51,0.05
2025-09-01,4,Alemania,Tienda,SMB,9,763.23,0.1
2025-10-20,3,Mexico,Tienda,Consumer,20,287.59,0.05
2025-02-15,4,Alemania,Tienda,Consumer,11,646.4,0.0
2025-06-11,3,Japon,Online,Consumer,12,276.43,0.1
2025-05-04,2,Espana,Tienda,Consumer,4,1094.49,0.05
2025-12-29,4,India,Tienda,Enterprise,18,559.09,0.03
2025-09-30,3,Estados Unidos,Online,Consumer,17,227.98,0.0
2025-06-28,3,Alemania,Tienda,Consumer,12,392.81,0.03
2025-02-15,3,Japon,Tienda,Consumer,19,349.53,0.03
2025-07-02,3,India,Online,Consumer,13,312.4,0.2
2025-12-19,1,Japon,Online,SMB,11,1057.67,0.0
2025-02-01,4,Estados Unidos,Tienda,Consumer,11,616.32,0.03
2025-08-24,3,Japon,Online,Consumer,17,256.84,0.15
2025-04-22,4,Japon,Tienda,Consumer,18,579.88,0.0
2025-02-01,1,Espana,Tienda,SMB,5,813.84,0.03
2025-11-28,2,Mexico,Tienda,Consumer,15,1023.41,0.03
2025-06-19,4,India,Tienda,SMB,11,597.48,0.1
2025-07-19,1,Chile,Tienda,Consumer,9,902.8,0.05
2025-06-24,3,Alemania,Tienda,Consumer,19,374.85,0.03
2025-07-08,4,Japon,Tienda,Enterprise,19,769.62,0.03
2025-04-02,4,Peru,Tienda,Consumer,2,788.23,0.05
2025-06-09,2,Japon,Online,Consumer,11,1338.77,0.1
2025-05-23,4,Mexico,Online,Enterprise,15,865.34,0.1
2025-04-06,4,India,Tienda,SMB,6,873.53,0.05
2025-11-20,2,Chile,Tienda,Consumer,7,1051.5,0.1
2025-03-20,4,India,Tienda,Enterprise,19,726.65,0.05
2025-06-09,2,Alemania,Online,Consumer,4,1328.1,0.05
2025-03-01,4,Mexico,Online,Consumer,9,622.11,0.2
2025-08-29,2,Japon,Online,Enterprise,18,1175.09,0.05
2025-01-05,2,Alemania,Online,Consumer,17,1252.56,0.2
2025-08-30,1,Japon,Tienda,Consumer,1,860.61,0.05
2025-10-06,1,Estados Unidos,Online,SMB,10,981.79,0.0
2025-07-23,3,India,Online,SMB,14,201.69,0.15
2025-12-15,1,Alemania,Tienda,Consumer,3,928.14,0.05
2025-10-13,3,Chile,Tienda,Consumer,8,305.11,0.05
2025-07-02,1,Espana,Online,Consumer,8,958.81,0.1
2025-07-25,2,India,Tienda,Enterprise,8,1489.35,0.05
2025-04-03,4,Japon,Online,Consumer,11,894.93,0.15
2025-11-24,4,India,Tienda,Enterprise,12,544.07,0.1
2025-10-19,4,Espana,Online,Enterprise,18,546.38,0.05
2025-03-11,4,Estados Unidos,Tienda,Consumer,19,585.06,0.03
2025-01-24,2,Peru,Online,Consumer,20,1110.55,0.0
2025-11-22,4,Alemania,Tienda,SMB,3,836.86,0.1
2025-01-11,4,Japon,Online,Consumer,2,558.13,0.15
2025-06-04,1,India,Tienda,Consumer,9,803.73,0.1
2025-09-27,4,India,Online,Consumer,7,807.12,0.2
2025-08-28,2,Espana,Tienda,Enterprise,17,1161.65,0.0
2025-04-28,3,Japon,Online,Consumer,16,282.74,0.2
2025-11-21,2,Peru,Online,Consumer,18,1321.54,0.05
2025-10-04,3,Alemania,Online,Consumer,5,219.0,0.2
2025-07-11,3,Chile,Online,Consumer,2,247.87,0.15
2025-03-04,2,Alemania,Online,Consumer,18,1020.04,0.05
2025-07-18,3,Mexico,Tienda,Enterprise,5,265.93,0.1
2025-03-23,2,Estados Unidos,Online,SMB,14,1233.46,0.0
2025-07-04,3,Peru,Tienda,SMB,1,206.74,0.03
2025-10-04,2,Espana,Tienda,SMB,13,1078.42,0.05
2025-11-21,1,Japon,Tienda,Consumer,1,803.82,0.1
2025-02-03,4,India,Tienda,SMB,7,676.88,0.03
2025-09-26,3,Alemania,Tienda,SMB,13,340.41,0.03
2025-09-20,1,India,Tienda,Consumer,11,983.23,0.05
2025-07-20,3,Alemania,Online,Consumer,3,362.15,0.0
2025-10-04,2,Japon,Tienda,Enterprise,10,1449.46,0.05
2025-10-27,1,India,Online,SMB,3,1025.1,0.1
2025-03-27,2,Espana,Tienda,Consumer,19,1336.37,0.0
2025-07-27,2,Alemania,Online,Consumer,20,1104.19,0.2
2025-06-27,1,Mexico,Tienda,Enterprise,17,816.93,0.0
2025-09-18,3,Peru,Online,Consumer,5,321.3,0.2
2025-09-21,4,India,Online,Consumer,6,695.02,0.2
2025-03-01,4,Alemania,Tienda,SMB,6,580.85,0.05
2025-04-13,2,Espana,Online,Consumer,10,1046.5,0.2
2025-03-06,2,India,Tienda,Consumer,17,1351.2,0.03
2025-12-07,3,Peru,Tienda,SMB,18,258.18,0.03
2025-02-13,3,Alemania,Online,SMB,20,215.53,0.1
2025-11-03,2,India,Online,Consumer,5,1141.39,0.0
2025-12-18,4,Estados Unidos,Online,Consumer,15,875.36,0.05
2025-07-20,2,India,Online,Consumer,15,1295.42,0.0
2025-02-22,1,Espana,Tienda,Enterprise,4,807.57,0.1
2025-12-22,4,Alemania,Online,Consumer,15,528.87,0.1
2025-06-26,2,India,Online,Consumer,8,1058.87,0.0
2025-09-07,4,Estados Unidos,Online,SMB,18,624.46,0.15
2025-02-17,2,Alemania,Tienda,SMB,12,1363.41,0.0
2025-01-03,2,Mexico,Tienda,Enterprise,9,1125.84,0.05
2025-06-09,1,Estados Unidos,Tienda,Consumer,17,1015.83,0.1
2025-10-26,1,Mexico,Online,Consumer,17,1023.36,0.1
2025-12-18,1,Espana,Online,Enterprise,4,1086.83,0.15
2025-07-18,2,Chile,Online,Consumer,19,1177.62,0.1
2025-09-23,2,Espana,Online,Consumer,8,1395.56,0.0
2025-05-08,2,Peru,Online,Consumer,15,1126.68,0.1
2025-04-10,3,Espana,Online,Consumer,15,392.27,0.05
2025-10-18,4,Alemania,Tienda,Consumer,7,850.99,0.03
2025-12-06,4,Japon,Online,Enterprise,8,897.0,0.2
2025-06-20,2,Mexico,Online,SMB,16,1486.2,0.1
2025-04-12,3,Espana,Online,Consumer,16,349.06,0.0
2025-10-22,1,Estados Unidos,Tienda,Consumer,14,882.0,0.0
2025-08-09,2,Peru,Online,Consumer,13,1451.93,0.0
2025-03-29,1,India,Online,Consumer,14,875.87,0.1
2025-06-05,2,Chile,Tienda,Consumer,10,1102.79,0.05
2025-07-04,1,Alemania,Online,Consumer,12,1001.0,0.15
2025-09-21,2,Mexico,Online,Consumer,18,1051.62,0.0
2025-09-16,1,India,Tienda,Consumer,11,996.33,0.1
2025-08-27,1,Japon,Online,Consumer,17,930.76,0.1
2025-09-07,1,Mexico,Online,Consumer,16,911.35,0.05
2025-10-05,2,Chile,Online,Consumer,16,1168.79,0.15
2025-11-15,3,Chile,Tienda,Enterprise,2,319.82,0.05
2025-03-01,3,Estados Unidos,Online,SMB,12,364.98,0.0
2025-10-17,2,Alemania,Online,Enterprise,5,1197.1,0.1
2025-08-12,1,Espana,Online,SMB,10,966.19,0.15
2025-12-28,4,Japon,Tienda,Enterprise,19,548.73,0.0
2025-05-23,2,Mexico,Tienda,SMB,15,1327.79,0.05
2025-07-20,1,Alemania,Tienda,Consumer,19,826.03,0.0
2025-09-21,4,Mexico,Tienda,Consumer,13,549.23,0.03
2025-01-29,4,India,Online,SMB,11,672.12,0.0
2025-05-04,4,Estados Unidos,Online,Consumer,4,873.08,0.05
2025-10-04,1,Chile,Online,Consumer,14,864.12,0.2
2025-07-05,4,Espana,Online,Consumer,4,550.39,0.0
2025-01-17,4,India,Online,Enterprise,4,617.78,0.05
2025-08-17,1,Japon,Tienda,SMB,19,1056.2,0.1
2025-03-28,4,Peru,Tienda,SMB,5,508.64,0.03
2025-06-06,2,Alemania,Tienda,Consumer,13,1070.38,0.0
2025-10-17,3,Peru,Tienda,Enterprise,15,363.94,0.03
2025-09-10,3,Japon,Tienda,SMB,3,347.68,0.05
2025-12-07,1,Chile,Tienda,SMB,17,1048.1,0.1
2025-05-22,3,Chile,Tienda,Consumer,19,378.62,0.1
2025-01-31,4,Estados Unidos,Tienda,Consumer,13,647.08,0.0
2025-08-08,4,Mexico,Tienda,Enterprise,16,630.57,0.05
2025-11-30,2,Mexico,Tienda,Consumer,4,1467.15,0.1
2025-11-04,2,Peru,Online,SMB,7,1397.1,0.05
2025-07-11,1,Peru,Online,Consumer,19,966.79,0.05
2025-08-14,3,Chile,Online,Consumer,18,276.99,0.0
2025-08-03,4,Estados Unidos,Online,Consumer,4,562.93,0.05
2025-09-04,2,Japon,Tienda,Enterprise,2,1317.55,0.03
2025-04-28,2,Japon,Online,Consumer,17,1394.07,0.1
2025-06-29,2,Mexico,Online,Consumer,1,1480.45,0.05
2025-05-19,3,India,Tienda,Enterprise,4,207.59,0.05
2025-09-03,1,Japon,Tienda,Consumer,14,825.23,0.0
2025-10-12,4,Alemania,Online,SMB,6,598.23,0.0
2025-02-17,3,Mexico,Online,Consumer,13,320.19,0.05
2025-01-17,1,Estados Unidos,Tienda,Consumer,19,874.44,0.1
2025-05-20,1,India,Online,Consumer,1,843.8,0.15
2025-05-11,3,Alemania,Tienda,SMB,1,370.16,0.05
2025-05-04,4,Mexico,Online,Enterprise,4,607.76,0.15
2025-10-22,2,Estados Unidos,Tienda,Consumer,2,1347.42,0.1
2025-12-18,1,Japon,Online,Enterprise,20,888.27,0.0
2025-08-26,4,Estados Unidos,Tienda,Consumer,17,523.23,0.1
2025-12-07,4,Peru,Tienda,Consumer,20,659.88,0.1
2025-06-09,2,Japon,Online,Consumer,1,1090.76,0.1
2025-01-19,3,Chile,Tienda,Consumer,14,370.84,0.1
2025-04-21,1,Alemania,Tienda,Consumer,3,914.94,0.0
2025-09-27,2,Espana,Online,SMB,16,1310.49,0.1
2025-06-19,3,Peru,Online,Consumer,5,294.26,0.2
2025-04-08,1,Espana,Online,Consumer,11,888.06,0.05
2025-11-21,3,Japon,Online,Enterprise,12,278.9,0.0
2025-08-25,2,Estados Unidos,Tienda,Consumer,6,1435.57,0.03
2025-07-17,2,Chile,Tienda,SMB,5,1121.8,0.0
2025-02-27,2,Chile,Tienda,Consumer,12,1077.0,0.05
2025-10-19,1,Alemania,Online,SMB,8,986.93,0.0
2025-10-27,2,Estados Unidos,Tienda,SMB,16,1040.53,0.1
2025-05-26,1,Peru,Online,Consumer,5,1052.15,0.05
2025-10-24,4,Espana,Online,Consumer,4,653.84,0.2
2025-11-28,2,Alemania,Online,Consumer,18,1449.77,0.1
2025-06-07,2,Espana,Online,Consumer,4,1148.91,0.2
2025-11-03,2,Chile,Tienda,Enterprise,8,1337.44,0.05
2025-12-24,1,Espana,Tienda,Consumer,8,871.93,0.0
2025-03-10,4,Peru,Tienda,Consumer,17,529.17,0.03
2025-02-03,1,Peru,Online,SMB,7,1083.98,0.1
2025-03-21,2,Espana,Online,Consumer,13,1452.82,0.15
2025-07-18,3,Peru,Tienda,Consumer,15,297.15,0.1
2025-04-15,4,Japon,Tienda,Consumer,8,705.88,0.05
2025-11-30,2,Japon,Online,Consumer,16,1275.42,0.0
2025-11-01,4,Peru,Online,Enterprise,12,732.74,0.1
2025-03-08,4,Japon,Tienda,Consumer,3,824.84,0.0
2025-02-10,4,Estados Unidos,Online,Consumer,14,596.81,0.1
2025-02-27,2,Estados Unidos,Tienda,Consumer,14,1137.13,0.03
2025-09-02,1,India,Online,Consumer,3,1033.64,0.2
2025-01-26,1,Chile,Online,Consumer,12,863.73,0.15
2025-03-04,4,Espana,Online,Consumer,12,781.56,0.1
2025-01-14,4,Espana,Tienda,SMB,9,643.56,0.1
2025-10-07,4,Estados Unidos,Tienda,SMB,9,655.27,0.05
2025-10-19,4,Alemania,Online,Consumer,7,872.42,0.15
2025-09-02,2,Mexico,Tienda,Enterprise,12,1461.87,0.03
2025-03-09,3,Espana,Tienda,Consumer,19,302.33,0.0
2025-10-16,4,Peru,Online,Consumer,17,613.93,0.2
2025-03-03,2,Alemania,Tienda,Consumer,19,1198.54,0.03
2025-07-15,3,Espana,Online,SMB,2,358.31,0.2
2025-11-29,3,Japon,Tienda,Consumer,2,225.1,0.1
2025-05-26,4,Mexico,Online,SMB,7,568.29,0.1
2025-05-05,3,Estados Unidos,Online,Consumer,6,387.03,0.15
2025-11-22,3,Espana,Online,Consumer,14,209.36,0.2
2025-01-02,4,Alemania,Online,Enterprise,7,891.22,0.2
2025-04-09,3,Chile,Online,Consumer,19,256.8,0.1
2025-10-23,4,Peru,Tienda,SMB,4,658.79,0.05
2025-02-15,2,Japon,Online,Consumer,17,1012.44,0.0
2025-02-04,2,Estados Unidos,Tienda,SMB,16,1059.39,0.05
2025-06-04,3,Espana,Online,Enterprise,6,262.06,0.0
2025-06-29,3,Estados Unidos,Online,Consumer,4,213.11,0.05
2025-10-15,2,Estados Unidos,Tienda,Consumer,14,1146.38,0.03
2025-03-10,4,Chile,Tienda,Consumer,11,661.22,0.03
2025-01-19,2,Japon,Online,Consumer,2,1022.6,0.0
2025-11-29,1,India,Tienda,SMB,17,987.17,0.05
2025-08-31,2,Alemania,Online,Consumer,14,1499.74,0.05
2025-09-17,1,Alemania,Tienda,Consumer,16,1039.7,0.1
2025-10-23,4,Chile,Tienda,SMB,4,593.55,0.03
2025-10-10,1,Espana,Online,SMB,1,1077.6,0.1
2025-01-02,2,Espana,Tienda,Consumer,17,1393.88,0.03
2025-04-03,4,Mexico,Online,Consumer,20,809.32,0.0
2025-12-06,1,Estados Unidos,Tienda,Enterprise,13,802.87,0.1
2025-06-22,1,Alemania,Tienda,SMB,5,857.01,0.05
2025-01-18,3,Japon,Tienda,Enterprise,7,295.58,0.0
2025-03-13,3,Mexico,Tienda,Consumer,1,380.45,0.03
2025-04-26,2,Espana,Online,Consumer,16,1235.02,0.05
2025-11-26,2,India,Online,Consumer,16,1437.63,0.1
2025-04-24,2,Peru,Online,Enterprise,13,1359.26,0.15
2025-10-07,2,Alemania,Online,Consumer,4,1250.38,0.05
2025-07-03,3,Chile,Online,Consumer,11,398.23,0.0
2025-10-31,2,Espana,Tienda,Consumer,17,1160.19,0.0
2025-06-09,1,Peru,Tienda,Enterprise,12,838.95,0.03
2025-03-12,4,Mexico,Online,Consumer,4,637.81,0.15
2025-07-24,4,Alemania,Online,SMB,6,730.07,0.0
2025-06-20,3,Espana,Tienda,Consumer,20,352.84,0.03
2025-06-16,2,Espana,Tienda,SMB,1,1150.73,0.1
2025-12-05,3,Chile,Tienda,Consumer,12,388.23,0.05
2025-02-15,2,Japon,Tienda,Consumer,15,1345.67,0.05
2025-11-15,3,Estados Unidos,Online,Consumer,6,263.94,0.1
2025-06-24,4,Peru,Online,Consumer,15,588.18,0.1
2025-03-31,3,Mexico,Online,SMB,20,277.51,0.05
2025-02-05,4,Peru,Tienda,Consumer,1,761.35,0.1
2025-01-17,4,Espana,Tienda,Enterprise,6,821.38,0.1
2025-07-19,2,Chile,Tienda,SMB,18,1396.23,0.03
2025-02-07,4,Espana,Online,Consumer,15,531.8,0.15
2025-11-09,4,Estados Unidos,Online,Consumer,15,898.82,0.0
2025-10-27,4,Japon,Tienda,SMB,19,740.88,0.03
2025-09-01,4,Alemania,Tienda,Consumer,15,671.54,0.03
2025-10-31,1,Mexico,Tienda,SMB,3,895.25,0.0
2025-05-22,1,India,Tienda,Enterprise,12,1096.94,0.03
2025-04-24,3,Alemania,Tienda,Consumer,9,227.28,0.0
2025-03-04,1,Peru,Online,Consumer,7,815.46,0.15
2025-10-12,3,Mexico,Online,Consumer,6,300.73,0.0
2025-06-08,3,Mexico,Tienda,Consumer,11,368.89,0.03
2025-12-05,1,Japon,Online,Consumer,11,867.46,0.2
2025-10-06,3,India,Tienda,Consumer,9,300.44,0.1
2025-06-15,2,Chile,Online,SMB,1,1352.64,0.0
2025-04-08,1,Peru,Online,Consumer,15,1083.86,0.15
2025-05-10,2,Japon,Online,SMB,6,1079.05,0.05
2025-03-18,4,Alemania,Tienda,Consumer,2,528.05,0.05
2025-02-12,2,Peru,Online,SMB,11,1047.54,0.1
2025-12-29,1,Peru,Online,Consumer,13,942.16,0.1
2025-07-30,4,Japon,Online,SMB,15,565.18,0.2
2025-12-14,1,Chile,Tienda,SMB,11,1072.27,0.0
2025-12-19,4,Chile,Tienda,Consumer,16,856.02,0.03
2025-07-09,3,India,Online,SMB,14,247.9,0.05
2025-07-01,3,Alemania,Tienda,Consumer,1,216.93,0.03
2025-01-12,3,Chile,Tienda,Consumer,7,332.88,0.05
2025-12-28,3,Mexico,Tienda,Enterprise,11,229.57,0.0
2025-08-09,4,India,Tienda,Consumer,9,542.25,0.05
2025-06-21,1,Chile,Tienda,Consumer,14,1053.26,0.0
2025-11-12,4,Chile,Tienda,Consumer,5,824.23,0.03
2025-06-24,2,Estados Unidos,Tienda,Consumer,6,1013.25,0.1
2025-07-29,1,Alemania,Online,SMB,19,1031.09,0.15
2025-01-29,1,Chile,Online,Enterprise,6,999.27,0.05
2025-07-08,2,India,Tienda,Enterprise,13,1362.86,0.03
2025-11-19,4,Japon,Tienda,Consumer,1,515.0,0.1
2025-01-01,2,Espana,Tienda,Consumer,15,1468.95,0.1
2025-08-15,2,Mexico,Online,SMB,18,1367.55,0.1
2025-11-16,4,Mexico,Online,SMB,14,694.88,0.2
2025-01-03,2,Chile,Online,Consumer,4,1250.45,0.05
2025-03-13,4,Japon,Online,Consumer,14,831.1,0.2
2025-03-01,4,Japon,Online,SMB,16,899.11,0.0
2025-03-14,4,Estados Unidos,Online,SMB,18,753.02,0.2
2025-05-18,3,Japon,Tienda,Consumer,4,390.26,0.1
2025-12-11,2,Mexico,Tienda,Consumer,3,1234.35,0.1
2025-05-22,2,Mexico,Tienda,Enterprise,10,1381.43,0.03
2025-05-05,4,Chile,Online,Enterprise,19,674.91,0.2
2025-09-25,3,Espana,Tienda,SMB,17,363.07,0.0
2025-11-26,2,India,Online,Consumer,15,1238.67,0.15
2025-08-15,4,Japon,Tienda,Consumer,10,849.36,0.05
2025-01-05,2,Peru,Online,Consumer,5,1240.84,0.1
2025-06-30,4,Mexico,Tienda,Consumer,3,592.05,0.05
2025-04-20,2,Peru,Tienda,Enterprise,6,1479.92,0.03
2025-11-20,4,India,Online,Consumer,19,801.58,0.1
2025-08-08,3,Japon,Online,Consumer,1,362.65,0.05
2025-10-09,2,Estados Unidos,Online,Consumer,13,1333.85,0.1
2025-09-14,3,Estados Unidos,Online,Consumer,4,236.96,0.1
2025-03-20,2,Alemania,Tienda,Consumer,10,1039.33,0.0
2025-03-28,1,Espana,Tienda,Consumer,12,885.93,0.1
2025-07-19,1,Chile,Tienda,Consumer,18,894.84,0.03
2025-05-28,1,India,Online,Consumer,2,1062.42,0.05
2025-04-15,1,Japon,Online,Consumer,14,895.94,0.05
2025-02-06,2,Mexico,Tienda,Consumer,17,1471.82,0.03
2025-11-22,1,Mexico,Tienda,Consumer,13,894.86,0.03
2025-09-10,3,Estados Unidos,Online,Consumer,14,238.59,0.2
2025-02-19,4,Peru,Tienda,SMB,7,778.11,0.05
2025-05-17,2,Peru,Tienda,Consumer,5,1126.58,0.1
2025-06-27,1,Estados Unidos,Tienda,Consumer,5,822.15,0.0
2025-09-12,4,India,Online,Consumer,13,751.96,0.15
2025-01-19,4,Estados Unidos,Tienda,Consumer,17,593.37,0.1
2025-02-22,2,Japon,Tienda,Consumer,4,1046.02,0.0
2025-03-21,2,Mexico,Tienda,SMB,1,1406.13,0.1
2025-09-07,3,Peru,Tienda,Consumer,16,350.45,0.1
2025-10-07,2,Mexico,Online,Consumer,10,1322.18,0.05
2025-06-14,2,Mexico,Online,Enterprise,14,1168.68,0.15
2025-09-19,2,Mexico,Tienda,Consumer,9,1301.03,0.0
2025-09-29,1,Mexico,Online,Enterprise,6,990.48,0.0
2025-04-05,1,Estados Unidos,Tienda,Enterprise,16,890.44,0.05
2025-12-26,2,Alemania,Online,SMB,4,1002.69,0.1
2025-06-28,2,Alemania,Online,SMB,8,1313.25,0.0
2025-02-08,2,Estados Unidos,Online,Consumer,11,1415.83,0.05
2025-06-13,1,Chile,Online,SMB,1,1014.92,0.2
2025-07-28,4,Japon,Online,Consumer,19,611.88,0.15
2025-11-10,2,Chile,Tienda,Consumer,7,1390.64,0.0
2025-01-04,3,Chile,Tienda,SMB,16,218.94,0.05
2025-02-18,4,Espana,Online,SMB,20,732.61,0.2
2025-02-24,3,Mexico,Online,Consumer,17,264.27,0.2
2025-08-27,4,Espana,Online,SMB,17,771.46,0.1
2025-07-12,3,India,Online,SMB,6,392.13,0.0
2025-04-13,1,Mexico,Online,Consumer,1,1079.56,0.1
2025-06-01,4,Espana,Tienda,Consumer,10,771.0,0.05
2025-11-02,3,Estados Unidos,Online,Consumer,6,239.89,0.0
2025-06-23,1,Peru,Tienda,Consumer,11,1018.45,0.03
2025-03-18,3,Mexico,Online,Consumer,5,218.36,0.2
2025-11-08,4,Chile,Online,Enterprise,20,858.83,0.0
2025-08-09,2,Espana,Tienda,Consumer,5,1410.41,0.03
2025-12-18,2,Mexico,Tienda,SMB,19,1068.98,0.03
2025-06-12,4,Estados Unidos,Tienda,Consumer,12,527.18,0.0
2025-03-08,2,Peru,Online,Consumer,4,1167.81,0.15
2025-02-12,2,Espana,Tienda,Consumer,4,1255.64,0.1
2025-04-06,2,Mexico,Online,Consumer,16,1314.03,0.15
2025-05-11,1,Chile,Tienda,SMB,11,1070.17,0.03
2025-11-15,3,India,Tienda,Consumer,2,297.93,0.0
2025-10-02,4,Peru,Online,Consumer,6,798.52,0.1
2025-08-18,3,Estados Unidos,Online,Consumer,8,214.68,0.1
2025-03-19,1,Chile,Online,Enterprise,10,865.99,0.0
2025-02-21,4,Mexico,Tienda,Consumer,7,701.62,0.0
2025-02-03,4,Espana,Online,Consumer,5,612.14,0.15
2025-08-30,3,Mexico,Online,Consumer,15,317.06,0.1
2025-02-17,1,Espana,Tienda,Consumer,16,993.38,0.1
2025-11-07,4,Mexico,Online,SMB,11,844.7,0.1
2025-04-17,3,Alemania,Tienda,Enterprise,13,297.35,0.0
2025-10-21,3,Estados Unidos,Online,Consumer,11,324.73,0.2
2025-07-04,4,Japon,Online,SMB,7,836.35,0.15
2025-08-29,1,Mexico,Online,Consumer,3,901.81,0.1
2025-11-25,4,Chile,Online,SMB,8,654.34,0.15
2025-02-16,3,Alemania,Online,SMB,1,383.16,0.05
2025-05-19,4,Peru,Tienda,Consumer,12,789.22,0.05
2025-05-30,2,India,Online,Consumer,15,1240.56,0.15
2025-08-28,4,Peru,Online,Consumer,18,558.83,0.1
2025-01-05,4,Japon,Tienda,SMB,4,885.23,0.1
2025-01-09,3,Alemania,Tienda,Consumer,5,388.3,0.05
2025-08-31,4,Espana,Online,Consumer,18,681.36,0.0
2025-04-28,1,India,Tienda,Consumer,10,937.5,0.05
2025-11-02,3,Estados Unidos,Tienda,Consumer,10,212.83,0.05
2025-09-02,4,Japon,Online,Consumer,10,614.34,0.15
2025-08-02,3,Mexico,Online,Consumer,6,311.72,0.0
2025-10-01,4,India,Tienda,Enterprise,20,691.48,0.05
2025-12-11,1,India,Tienda,Enterprise,2,914.86,0.0
2025-09-06,2,India,Online,SMB,17,1382.67,0.2
2025-02-19,4,Espana,Tienda,Enterprise,20,692.88,0.1
2025-08-20,3,Japon,Tienda,SMB,17,318.8,0.05
2025-03-10,3,India,Online,SMB,6,391.37,0.05
2025-08-24,4,Estados Unidos,Online,Enterprise,17,539.42,0.05
2025-06-19,4,Mexico,Online,SMB,15,898.15,0.1
2025-01-13,1,Mexico,Tienda,Consumer,11,884.26,0.1
2025-10-29,3,Mexico,Tienda,Consumer,18,277.44,0.05
2025-01-16,4,Peru,Tienda,SMB,12,819.72,0.03
2025-06-10,3,Mexico,Tienda,Consumer,8,220.24,0.1
2025-03-12,1,Espana,Online,Consumer,4,1037.51,0.0
2025-02-06,2,Alemania,Tienda,SMB,13,1042.68,0.05
2025-06-14,1,Alemania,Online,Consumer,17,1085.74,0.2
2025-11-11,2,Alemania,Tienda,Consumer,1,1101.92,0.1
2025-09-08,4,Peru,Tienda,Consumer,6,836.35,0.03
2025-12-08,4,Peru,Online,SMB,16,827.94,0.15
2025-11-17,3,Estados Unidos,Online,Enterprise,17,373.13,0.1
2025-11-02,2,Mexico,Online,Consumer,13,1285.17,0.05
2025-04-11,4,Alemania,Tienda,Consumer,20,890.54,0.0
2025-09-08,4,Chile,Tienda,SMB,11,753.8,0.05
2025-12-29,2,Chile,Tienda,Enterprise,6,1447.66,0.05
2025-11-19,2,Estados Unidos,Tienda,Enterprise,9,1100.6,0.05
2025-05-04,1,Alemania,Online,Consumer,10,875.51,0.2
2025-03-12,1,Espana,Online,SMB,9,1050.65,0.1
2025-11-01,2,Alemania,Tienda,Enterprise,11,1189.06,0.05
2025-02-24,3,Estados Unidos,Tienda,SMB,9,356.56,0.05
2025-11-19,4,Japon,Online,Consumer,20,679.29,0.1
2025-12-05,4,Mexico,Tienda,Consumer,16,717.14,0.05
2025-05-11,1,Japon,Tienda,Consumer,7,944.52,0.1
2025-06-10,3,Peru,Online,SMB,14,231.14,0.0
2025-08-20,4,Peru,Tienda,Enterprise,8,575.48,0.03
2025-09-07,3,Estados Unidos,Tienda,SMB,5,282.33,0.0
2025-01-15,1,Chile,Tienda,Enterprise,16,1020.7,0.03
2025-02-11,3,Estados Unidos,Tienda,Consumer,20,300.06,0.05
2025-05-29,4,Estados Unidos,Tienda,Consumer,10,873.13,0.0
2025-08-05,1,Alemania,Online,SMB,19,819.02,0.0
2025-07-09,2,Mexico,Tienda,Consumer,2,1206.65,0.03
2025-11-24,1,Peru,Tienda,Consumer,13,956.65,0.03
2025-09-22,2,Alemania,Tienda,SMB,13,1238.17,0.05
2025-12-22,1,Japon,Online,SMB,16,1042.76,0.0
2025-07-20,1,Espana,Tienda,Enterprise,14,954.66,0.1
2025-12-27,2,Mexico,Tienda,Consumer,13,1482.91,0.05
2025-02-28,3,Japon,Tienda,Consumer,3,304.42,0.03
